"","polyname","State","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","date","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","na.rm","X","mean_ChinaVirusInterest","mean_KungFluInterest"
"324","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/18/2020",256,2015,NA,NA,2271,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"325","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/19/2020",328,2804,NA,NA,3132,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"326","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/20/2020",413,3678,1,NA,4091,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"327","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/21/2020",525,4752,1,61,5277,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"328","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/22/2020",646,5459,5,71,6105,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"329","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/23/2020",777,8145,9,79,8922,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"330","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/24/2020",1159,12590,11,94,13749,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"331","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/10/2020",358,39,NA,NA,397,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"332","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/11/2020",497,57,NA,NA,554,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"333","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/12/2020",702,91,NA,NA,793,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"334","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/13/2020",945,133,NA,NA,1078,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"335","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/14/2020",1196,205,NA,NA,1401,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"336","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/15/2020",1480,205,NA,NA,1685,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"337","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/16/2020",1933,272,NA,NA,2205,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"338","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/17/2020",2393,626,NA,NA,3019,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"339","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/18/2020",2913,1215,NA,NA,4128,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"340","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/19/2020",3392,1785,3,NA,5177,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"341","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/20/2020",4027,2746,3,NA,6773,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"342","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/21/2020",4543,3696,5,NA,8239,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"343","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/22/2020",5098,3712,8,NA,8810,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"344","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/23/2020",5789,4697,15,NA,10486,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"345","michigan","MI","blue",4789450,2267373,2279210,242867,9886095,0.76,0.14,0.03,0.05,25681,623,39.1,0.47340989,0.475881364,0.050708745,"Republican","3/24/2020",6441,5796,24,NA,12237,26,2020-03-24,1,TRUE,23,51.8,5.93333333333333
"346","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/10/2020",3,132,NA,NA,135,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"347","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/11/2020",5,217,NA,NA,222,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"348","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/12/2020",9,307,NA,NA,316,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"349","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/13/2020",14,541,NA,NA,555,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"350","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/14/2020",21,847,NA,NA,868,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"351","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/15/2020",35,1387,NA,NA,1422,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"352","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/16/2020",54,1839,NA,NA,1893,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"353","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/17/2020",60,2276,NA,NA,2336,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"354","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/18/2020",77,2685,NA,NA,2762,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"355","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/19/2020",89,2949,NA,NA,3038,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"356","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/20/2020",115,3741,NA,NA,3856,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"357","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/21/2020",138,3952,1,NA,4090,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"358","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/22/2020",169,4511,1,12,4680,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"359","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/23/2020",235,4511,1,17,4746,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"360","minnesota","MN","blue",2916404,1366676,1322891,226837,5347740,0.83,0.05,0.04,0.05,30913,734,37.6,0.468616831,0.453603479,0.07777969,"Democrat","3/24/2020",262,5550,1,21,5812,27,2020-03-27,1,TRUE,24,40.7333333333333,5.46666666666667
"361","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/10/2020",0,NA,NA,NA,0,28,2020-04-03,1,TRUE,26,36.6,3.6
"362","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/11/2020",0,20,NA,NA,20,28,2020-04-03,1,TRUE,26,36.6,3.6
"363","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/12/2020",1,41,NA,NA,42,28,2020-04-03,1,TRUE,26,36.6,3.6
"364","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/13/2020",4,41,NA,NA,45,28,2020-04-03,1,TRUE,26,36.6,3.6
"365","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/14/2020",6,84,NA,NA,90,28,2020-04-03,1,TRUE,26,36.6,3.6
"366","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/15/2020",10,84,NA,NA,94,28,2020-04-03,1,TRUE,26,36.6,3.6
"367","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/16/2020",12,277,NA,NA,289,28,2020-04-03,1,TRUE,26,36.6,3.6
"368","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/17/2020",21,368,NA,NA,389,28,2020-04-03,1,TRUE,26,36.6,3.6
"369","mississippi","MS","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","3/18/2020",34,479,NA,NA,513,28,2020-04-03,1,TRUE,26,36.6,3.6
